Date,Lock6,Lock5,Lock4,Lock3,Lock2,Lock1,Chowilla
30/11/1996,19.42523333,16.2472,13.82473333,9.779233333,6.812166667,3.3307,16.4
1/12/1996,19.4422,16.264,13.8377,9.783033333,6.809433333,3.327533333,16.4
2/12/1996,19.45933333,16.28063333,13.85253333,9.789233333,6.808733333,3.3257,16.4
3/12/1996,19.4771,16.29833333,13.86906667,9.796133333,6.810366667,3.325266667,16.4
4/12/1996,19.49553333,16.3168,13.88706667,9.8044,6.814333333,3.326233333,16.4
5/12/1996,19.5144,16.3362,13.90583333,9.814466667,6.820633333,3.327733333,16.4
6/12/1996,19.53306667,16.35626667,13.92526667,9.8256,6.829266667,3.330333333,16.4
7/12/1996,19.55173333,16.37696667,13.9453,9.837933333,6.840066667,3.334533333,16.4
8/12/1996,19.5702,16.39853333,13.9656,9.852233333,6.852366667,3.340533333,16.4
9/12/1996,19.58786667,16.4226,13.98606667,9.868666667,6.866033333,3.348633333,16.4
10/12/1996,19.60523333,16.44796667,14.0071,9.886566667,6.8809,3.358066667,16.4
11/12/1996,19.6225,16.47393333,14.0284,9.906066667,6.897033333,3.368433333,16.4
12/12/1996,19.6395,16.49993333,14.04973333,9.9267,6.914033333,3.379666667,16.4
13/12/1996,19.65643333,16.5258,14.07106667,9.947833333,6.9322,3.3922,16.4
14/12/1996,19.67283333,16.551,14.0922,9.9696,6.951633333,3.406266667,16.4
15/12/1996,19.6878,16.57503333,14.11246667,9.991833333,6.971833333,3.421333333,16.4
16/12/1996,19.70026667,16.59696667,14.13196667,10.0138,6.992633333,3.437033333,16.4
17/12/1996,19.70873333,16.6168,14.1505,10.03546667,7.0143,3.453333333,16.4
18/12/1996,19.71176667,16.6363,14.16813333,10.05713333,7.036133333,3.4709,16.4
19/12/1996,19.70976667,16.65393333,14.18496667,10.07873333,7.058066667,3.488566667,16.4
20/12/1996,19.70573333,16.66713333,14.20036667,10.1001,7.080033333,3.506233333,16.4
21/12/1996,19.70536667,16.67906667,14.21213333,10.12096667,7.1016,3.523833333,16.4
22/12/1996,19.70476667,16.68956667,14.2179,10.1402,7.121533333,3.540866667,16.4
23/12/1996,19.70176667,16.69576667,14.21573333,10.1593,7.137033333,3.556233333,16.4
24/12/1996,19.69716667,16.6982,14.2066,10.17596667,7.1432,3.5694,16.4
25/12/1996,19.68963333,16.6978,14.19243333,10.18533333,7.137733333,3.5792,16.4
26/12/1996,19.67973333,16.69456667,14.17423333,10.1911,7.122366667,3.584133333,16.4
27/12/1996,19.66793333,16.68933333,14.1532,10.19296667,7.0969,3.582733333,16.4
28/12/1996,19.655,16.6835,14.1293,10.19143333,7.0741,3.581866667,16.4
29/12/1996,19.64163333,16.67636667,14.103,10.18776667,7.0566,3.580533333,16.4
30/12/1996,19.6266,16.66703333,14.07463333,10.18303333,7.0371,3.577433333,16.4
31/12/1996,19.61086667,16.65666667,14.045,10.17753333,7.012366667,3.573166667,16.4
1/01/1997,19.59573333,16.64546667,14.0136,10.17106667,6.986066667,3.571266667,16.4
2/01/1997,19.58033333,16.63316667,13.9812,10.16366667,6.9578,3.567366667,16.4
3/01/1997,19.5646,16.62033333,13.94813333,10.1556,6.927666667,3.562466667,16.4
4/01/1997,19.54863333,16.60673333,13.91436667,10.1467,6.896166667,3.556366667,16.4
5/01/1997,19.5327,16.5929,13.87993333,10.13653333,6.8632,3.549166667,16.4
6/01/1997,19.51693333,16.57816667,13.84483333,10.12523333,6.8284,3.540566667,16.4
7/01/1997,19.50083333,16.56286667,13.8091,10.11333333,6.792433333,3.530033333,16.4
8/01/1997,19.48426667,16.5472,13.77266667,10.10023333,6.756066667,3.518233333,16.4
9/01/1997,19.46803333,16.5302,13.7355,10.0861,6.719233333,3.506433333,16.4
10/01/1997,19.45226667,16.51256667,13.6975,10.07103333,6.681633333,3.493966667,16.4
11/01/1997,19.43616667,16.4947,13.65906667,10.0553,6.6438,3.480633333,16.4
12/01/1997,19.4195,16.47616667,13.6201,10.03893333,6.6052,3.4668,16.4
13/01/1997,19.40273333,16.45793333,13.58116667,10.0222,6.566466667,3.452133333,16.4
14/01/1997,19.3871,16.44033333,13.5425,10.00506667,6.527466667,3.4371,16.4
15/01/1997,19.37353333,16.42376667,13.50403333,9.987433333,6.488133333,3.421633333,16.4
16/01/1997,19.36203333,16.4088,13.4665,9.9695,6.447766667,3.405666667,16.4
17/01/1997,19.35483333,16.3935,13.42963333,9.9504,6.4075,3.389466667,16.4
18/01/1997,19.35153333,16.379,13.39236667,9.930366667,6.3651,3.372466667,16.4
19/01/1997,19.3498,16.3677,13.35556667,9.9098,6.321466667,3.354966667,16.4
20/01/1997,19.34373333,16.3567,13.3217,9.889833333,6.277733333,3.336633333,16.4
21/01/1997,19.33716667,16.3464,13.29316667,9.871233333,6.235833333,3.318,16.4
22/01/1997,19.3323,16.3394,13.27186667,9.852433333,6.199,3.3,16.4
23/01/1997,19.32886667,16.3353,13.25653333,9.8356,6.171733333,3.285133333,16.4
24/01/1997,19.327,16.33353333,13.24516667,9.825233333,6.155833333,3.273933333,16.4
25/01/1997,19.32636667,16.33356667,13.2368,9.818033333,6.149366667,3.2675,16.4
26/01/1997,19.32643333,16.3343,13.231,9.814066667,6.152033333,3.2677,16.4
27/01/1997,19.3268,16.33423333,13.22716667,9.8129,6.1511,3.266733333,16.4
28/01/1997,19.3264,16.33373333,13.22486667,9.813333333,6.144133333,3.265333333,16.4
29/01/1997,19.3267,16.33366667,13.22316667,9.813633333,6.1383,3.265,16.4
30/01/1997,19.3271,16.33353333,13.2216,9.813666667,6.1372,3.265266667,16.4
31/01/1997,19.32646667,16.3329,13.22056667,9.8136,6.136733333,3.262633333,16.4
1/02/1997,19.32523333,16.33216667,13.21956667,9.8133,6.137,3.260966667,16.4
2/02/1997,19.323,16.33113333,13.2185,9.8129,6.137266667,3.258833333,16.4
3/02/1997,19.3206,16.3297,13.21713333,9.812266667,6.1372,3.257133333,16.4
4/02/1997,19.31796667,16.32773333,13.2155,9.811666667,6.137033333,3.2556,16.4
5/02/1997,19.31543333,16.3258,13.21383333,9.8113,6.137466667,3.254666667,16.4
6/02/1997,19.31343333,16.3241,13.21216667,9.8109,6.138166667,3.2543,16.4
7/02/1997,19.31206667,16.32263333,13.21083333,9.810466667,6.137933333,3.2541,16.4
8/02/1997,19.31173333,16.32203333,13.21096667,9.810933333,6.1379,3.254433333,16.4
9/02/1997,19.31073333,16.322,13.21223333,9.812133333,6.139266667,3.2552,16.4
10/02/1997,19.30936667,16.32206667,13.21363333,9.8132,6.141466667,3.256466667,16.4
11/02/1997,19.30763333,16.3223,13.2152,9.814366667,6.143933333,3.257733333,16.4
12/02/1997,19.30546667,16.32226667,13.21663333,9.815033333,6.1433,3.258566667,16.4
13/02/1997,19.30253333,16.32203333,13.21813333,9.8154,6.1414,3.2585,16.4
14/02/1997,19.29973333,16.32186667,13.2192,9.815533333,6.139533333,3.258033333,16.4
15/02/1997,19.29773333,16.32126667,13.21993333,9.814966667,6.137966667,3.2578,16.4
16/02/1997,19.29603333,16.32046667,13.21963333,9.8143,6.136033333,3.256866667,16.4
17/02/1997,19.29443333,16.31916667,13.21896667,9.813666667,6.135366667,3.2558,16.4
18/02/1997,19.29293333,16.3179,13.2183,9.813333333,6.135366667,3.254766667,16.4
19/02/1997,19.2912,16.31686667,13.21763333,9.813,6.135633333,3.254633333,16.4
20/02/1997,19.29033333,16.316,13.21696667,9.812733333,6.1359,3.254566667,16.4
21/02/1997,19.29006667,16.3157,13.21636667,9.812766667,6.137033333,3.2552,16.4
22/02/1997,19.28913333,16.3156,13.21606667,9.813266667,6.137766667,3.254833333,16.4
23/02/1997,19.2884,16.31516667,13.21596667,9.814533333,6.138366667,3.253866667,16.4
24/02/1997,19.28876667,16.3145,13.2156,9.815866667,6.138733333,3.2528,16.4
25/02/1997,19.28946667,16.31483333,13.21506667,9.817133333,6.139066667,3.2515,16.4
26/02/1997,19.28923333,16.31553333,13.2151,9.8183,6.1396,3.250233333,16.4
27/02/1997,19.28883333,16.31646667,13.21526667,9.82,6.140933333,3.249266667,16.4
28/02/1997,19.28833333,16.31716667,13.21516667,9.821966667,6.1426,3.2487,16.4
1/03/1997,19.28833333,16.3177,13.2157,9.8239,6.144333333,3.248533333,16.4
2/03/1997,19.28863333,16.31773333,13.21606667,9.825466667,6.145766667,3.248066667,16.4
3/03/1997,19.28916667,16.3178,13.2164,9.8265,6.145233333,3.248133333,16.4
4/03/1997,19.29043333,16.31816667,13.21686667,9.827433333,6.1442,3.248633333,16.4
5/03/1997,19.29176667,16.31886667,13.21786667,9.8282,6.143166667,3.248666667,16.4
6/03/1997,19.2931,16.31983333,13.21916667,9.829166667,6.1432,3.2486,16.4
7/03/1997,19.2943,16.32076667,13.2205,9.8301,6.1438,3.2483,16.4
8/03/1997,19.2951,16.32146667,13.22183333,9.830866667,6.144533333,3.2481,16.4
9/03/1997,19.29576667,16.32193333,13.22283333,9.831633333,6.145433333,3.248166667,16.4
10/03/1997,19.29523333,16.32153333,13.2225,9.8315,6.145733333,3.2475,16.4
11/03/1997,19.2947,16.3205,13.22153333,9.8305,6.1442,3.246466667,16.4
12/03/1997,19.29483333,16.3192,13.22046667,9.8292,6.141,3.2451,16.4
13/03/1997,19.29576667,16.318,13.21923333,9.827933333,6.137033333,3.243533333,16.4
14/03/1997,19.2969,16.31733333,13.2182,9.826966667,6.135333333,3.242366667,16.4
15/03/1997,19.2984,16.31696667,13.21733333,9.8262,6.134533333,3.242033333,16.4
16/03/1997,19.29943333,16.3167,13.21686667,9.825433333,6.133633333,3.242,16.4
17/03/1997,19.30043333,16.31666667,13.21636667,9.825466667,6.132933333,3.242,16.4
18/03/1997,19.30143333,16.3168,13.21643333,9.8262,6.132533333,3.242066667,16.4
19/03/1997,19.30236667,16.31736667,13.21706667,9.827566667,6.133233333,3.242433333,16.4
20/03/1997,19.3032,16.3178,13.21773333,9.829133333,6.1346,3.243,16.4
21/03/1997,19.30413333,16.31843333,13.2184,9.830566667,6.136366667,3.243466667,16.4
22/03/1997,19.30376667,16.3189,13.21906667,9.832133333,6.138333333,3.244433333,16.4
23/03/1997,19.30293333,16.31856667,13.21966667,9.833366667,6.139033333,3.245366667,16.4
24/03/1997,19.30256667,16.31786667,13.21996667,9.8339,6.139366667,3.246066667,16.4
25/03/1997,19.30203333,16.31703333,13.22006667,9.833633333,6.1393,3.246666667,16.4
26/03/1997,19.30076667,16.31663333,13.2203,9.8333,6.137566667,3.246966667,16.4
27/03/1997,19.29983333,16.3163,13.2202,9.832966667,6.135233333,3.2468,16.4
28/03/1997,19.3005,16.31596667,13.21956667,9.832433333,6.133866667,3.245866667,16.4
29/03/1997,19.30173333,16.3157,13.21916667,9.831233333,6.132566667,3.2448,16.4
