Date,b-sairrsw.70,b-sacount.70,b-srstock.224,b-mamanad.224,b-mbonknt.224,Eastern Mount Lofty Range
13/07/2010,134,76,16,85,14,116
14/07/2010,134,76,16,85,14,500
15/07/2010,134,76,16,85,14,713
16/07/2010,134,76,16,85,14,726
17/07/2010,134,76,16,85,14,673
18/07/2010,134,76,16,85,14,602
19/07/2010,134,76,16,85,14,545
20/07/2010,134,76,16,85,14,477
21/07/2010,134,76,16,85,14,403
22/07/2010,134,76,16,85,14,337
23/07/2010,134,76,16,85,14,280
24/07/2010,134,76,16,85,14,235
25/07/2010,134,76,16,85,14,199
26/07/2010,134,76,16,85,14,172
27/07/2010,134,76,16,85,14,151
28/07/2010,134,76,16,85,14,133
29/07/2010,134,76,16,85,14,120
30/07/2010,134,76,16,85,14,112
31/07/2010,134,76,16,85,14,109
1/08/2010,225,76,16,116,13,397
2/08/2010,225,76,16,116,13,601
3/08/2010,225,76,16,116,13,597
4/08/2010,225,76,16,116,13,677
5/08/2010,225,76,16,116,13,941
6/08/2010,225,76,16,116,13,962
7/08/2010,225,76,16,116,13,839
8/08/2010,225,76,16,116,13,695
9/08/2010,225,76,16,116,13,583
10/08/2010,225,76,16,116,13,489
11/08/2010,225,76,16,116,13,409
12/08/2010,225,76,16,116,13,345
13/08/2010,225,76,16,116,13,294
14/08/2010,225,76,16,116,13,259
15/08/2010,225,76,16,116,13,435
16/08/2010,225,76,16,116,13,588
17/08/2010,225,76,16,116,13,620
18/08/2010,225,76,16,116,13,603
19/08/2010,225,76,16,116,13,567
20/08/2010,225,76,16,116,13,572
21/08/2010,225,76,16,116,13,677
22/08/2010,225,76,16,116,13,736
23/08/2010,225,76,16,116,13,709
24/08/2010,225,76,16,116,13,681
25/08/2010,225,76,16,116,13,1227
26/08/2010,225,76,16,116,13,2867
27/08/2010,225,76,16,116,13,3089
28/08/2010,225,76,16,116,13,2626
29/08/2010,225,76,16,116,13,2033
30/08/2010,225,76,16,116,13,1576
31/08/2010,225,76,16,116,13,1215
1/09/2010,291,77,15,52,8,937
2/09/2010,291,77,15,52,8,747
3/09/2010,291,77,15,52,8,609
4/09/2010,291,77,15,52,8,3571
5/09/2010,291,77,15,52,8,4350
6/09/2010,291,77,15,52,8,3839
7/09/2010,291,77,15,52,8,2975
8/09/2010,291,77,15,52,8,2204
9/09/2010,291,77,15,52,8,1634
10/09/2010,291,77,15,52,8,1275
11/09/2010,291,77,15,52,8,1021
12/09/2010,291,77,15,52,8,825
13/09/2010,291,77,15,52,8,668
14/09/2010,291,77,15,52,8,2661
15/09/2010,291,77,15,52,8,3080
16/09/2010,291,77,15,52,8,2658
17/09/2010,291,77,15,52,8,2062
18/09/2010,291,77,15,52,8,1568
19/09/2010,291,77,15,52,8,1197
20/09/2010,291,77,15,52,8,929
21/09/2010,291,77,15,52,8,740
22/09/2010,291,77,15,52,8,604
23/09/2010,291,77,15,52,8,508
24/09/2010,291,77,15,52,8,436
25/09/2010,291,77,15,52,8,382
26/09/2010,291,77,15,52,8,339
27/09/2010,291,77,15,52,8,318
28/09/2010,291,77,15,52,8,299
29/09/2010,291,77,15,52,8,288
30/09/2010,291,77,15,52,8,280
1/10/2010,674,91,20,27,15,267
2/10/2010,674,91,20,27,15,249
3/10/2010,674,91,20,27,15,232
4/10/2010,674,91,20,27,15,216
5/10/2010,674,91,20,27,15,204
6/10/2010,674,91,20,27,15,194
7/10/2010,674,91,20,27,15,207
8/10/2010,674,91,20,27,15,213
9/10/2010,674,91,20,27,15,207
10/10/2010,674,91,20,27,15,197
11/10/2010,674,91,20,27,15,185
12/10/2010,674,91,20,27,15,177
13/10/2010,674,91,20,27,15,176
14/10/2010,674,91,20,27,15,176
15/10/2010,674,91,20,27,15,211
16/10/2010,674,91,20,27,15,258
17/10/2010,674,91,20,27,15,279
18/10/2010,674,91,20,27,15,278
19/10/2010,674,91,20,27,15,262
20/10/2010,674,91,20,27,15,243
21/10/2010,674,91,20,27,15,221
22/10/2010,674,91,20,27,15,201
23/10/2010,674,91,20,27,15,193
24/10/2010,674,91,20,27,15,184
25/10/2010,674,91,20,27,15,173
26/10/2010,674,91,20,27,15,162
27/10/2010,674,91,20,27,15,152
28/10/2010,674,91,20,27,15,142
29/10/2010,674,91,20,27,15,135
30/10/2010,674,91,20,27,15,190
31/10/2010,674,91,20,27,15,273
1/11/2010,1156,98,24,49,65,393
2/11/2010,1156,98,24,49,65,445
3/11/2010,1156,98,24,49,65,430
4/11/2010,1156,98,24,49,65,382
5/11/2010,1156,98,24,49,65,329
6/11/2010,1156,98,24,49,65,280
7/11/2010,1156,98,24,49,65,240
8/11/2010,1156,98,24,49,65,208
9/11/2010,1156,98,24,49,65,183
10/11/2010,1156,98,24,49,65,162
11/11/2010,1156,98,24,49,65,146
12/11/2010,1156,98,24,49,65,134
13/11/2010,1156,98,24,49,65,127
14/11/2010,1156,98,24,49,65,126
15/11/2010,1156,98,24,49,65,125
16/11/2010,1156,98,24,49,65,122
17/11/2010,1156,98,24,49,65,118
18/11/2010,1156,98,24,49,65,113
19/11/2010,1156,98,24,49,65,108
20/11/2010,1156,98,24,49,65,102
21/11/2010,1156,98,24,49,65,97
22/11/2010,1156,98,24,49,65,91
23/11/2010,1156,98,24,49,65,87
24/11/2010,1156,98,24,49,65,86
25/11/2010,1156,98,24,49,65,88
26/11/2010,1156,98,24,49,65,88
27/11/2010,1156,98,24,49,65,93
28/11/2010,1156,98,24,49,65,101
29/11/2010,1156,98,24,49,65,107
30/11/2010,1156,98,24,49,65,108
1/12/2010,1194,98,19,118,103,106
2/12/2010,1194,98,19,118,103,103
3/12/2010,1194,98,19,118,103,159
4/12/2010,1194,98,19,118,103,214
5/12/2010,1194,98,19,118,103,240
6/12/2010,1194,98,19,118,103,238
7/12/2010,1194,98,19,118,103,232
8/12/2010,1194,98,19,118,103,774
9/12/2010,1194,98,19,118,103,1192
10/12/2010,1194,98,19,118,103,1270
11/12/2010,1194,98,19,118,103,1143
12/12/2010,1194,98,19,118,103,958
13/12/2010,1194,98,19,118,103,772
14/12/2010,1194,98,19,118,103,611
15/12/2010,1194,98,19,118,103,483
16/12/2010,1194,98,19,118,103,384
17/12/2010,1194,98,19,118,103,313
18/12/2010,1194,98,19,118,103,261
19/12/2010,1194,98,19,118,103,228
20/12/2010,1194,98,19,118,103,203
21/12/2010,1194,98,19,118,103,183
22/12/2010,1194,98,19,118,103,165
23/12/2010,1194,98,19,118,103,148
24/12/2010,1194,98,19,118,103,133
25/12/2010,1194,98,19,118,103,120
26/12/2010,1194,98,19,118,103,109
27/12/2010,1194,98,19,118,103,99
28/12/2010,1194,98,19,118,103,91
29/12/2010,1194,98,19,118,103,84
30/12/2010,1194,98,19,118,103,77
31/12/2010,1194,98,19,118,103,73
1/01/2011,1357,133,27,141,92,70
2/01/2011,1357,133,27,141,92,67
3/01/2011,1357,133,27,141,92,63
4/01/2011,1357,133,27,141,92,60
5/01/2011,1357,133,27,141,92,57
6/01/2011,1357,133,27,141,92,54
7/01/2011,1357,133,27,141,92,51
8/01/2011,1357,133,27,141,92,49
9/01/2011,1357,133,27,141,92,47
10/01/2011,1357,133,27,141,92,45
11/01/2011,1357,133,27,141,92,44
12/01/2011,1357,133,27,141,92,43
13/01/2011,1357,133,27,141,92,43
14/01/2011,1357,133,27,141,92,49
15/01/2011,1357,133,27,141,92,51
16/01/2011,1357,133,27,141,92,50
17/01/2011,1357,133,27,141,92,48
18/01/2011,1357,133,27,141,92,46
19/01/2011,1357,133,27,141,92,44
20/01/2011,1357,133,27,141,92,42
21/01/2011,1357,133,27,141,92,40
22/01/2011,1357,133,27,141,92,39
23/01/2011,1357,133,27,141,92,38
24/01/2011,1357,133,27,141,92,37
25/01/2011,1357,133,27,141,92,36
26/01/2011,1357,133,27,141,92,35
27/01/2011,1357,133,27,141,92,34
28/01/2011,1357,133,27,141,92,33
29/01/2011,1357,133,27,141,92,32
30/01/2011,1357,133,27,141,92,30
31/01/2011,1357,133,27,141,92,29
1/02/2011,1243,124,30,93,90,28
2/02/2011,1243,124,30,93,90,27
3/02/2011,1243,124,30,93,90,27
4/02/2011,1243,124,30,93,90,27
5/02/2011,1243,124,30,93,90,27
6/02/2011,1243,124,30,93,90,27
7/02/2011,1243,124,30,93,90,27
8/02/2011,1243,124,30,93,90,26
9/02/2011,1243,124,30,93,90,26
10/02/2011,1243,124,30,93,90,26
11/02/2011,1243,124,30,93,90,26
12/02/2011,1243,124,30,93,90,26
13/02/2011,1243,124,30,93,90,26
14/02/2011,1243,124,30,93,90,26
15/02/2011,1243,124,30,93,90,25
16/02/2011,1243,124,30,93,90,24
17/02/2011,1243,124,30,93,90,24
18/02/2011,1243,124,30,93,90,24
19/02/2011,1243,124,30,93,90,98
20/02/2011,1243,124,30,93,90,121
21/02/2011,1243,124,30,93,90,106
22/02/2011,1243,124,30,93,90,86
23/02/2011,1243,124,30,93,90,72
24/02/2011,1243,124,30,93,90,63
25/02/2011,1243,124,30,93,90,58
26/02/2011,1243,124,30,93,90,54
27/02/2011,1243,124,30,93,90,51
28/02/2011,1243,124,30,93,90,48
1/03/2011,941,98,17,71,83,45
2/03/2011,941,98,17,71,83,43
3/03/2011,941,98,17,71,83,41
4/03/2011,941,98,17,71,83,39
5/03/2011,941,98,17,71,83,38
6/03/2011,941,98,17,71,83,36
7/03/2011,941,98,17,71,83,34
8/03/2011,941,98,17,71,83,34
9/03/2011,941,98,17,71,83,36
10/03/2011,941,98,17,71,83,37
11/03/2011,941,98,17,71,83,37
12/03/2011,941,98,17,71,83,36
13/03/2011,941,98,17,71,83,35
14/03/2011,941,98,17,71,83,34
15/03/2011,941,98,17,71,83,33
16/03/2011,941,98,17,71,83,32
17/03/2011,941,98,17,71,83,31
18/03/2011,941,98,17,71,83,30
19/03/2011,941,98,17,71,83,29
20/03/2011,941,98,17,71,83,28
21/03/2011,941,98,17,71,83,29
22/03/2011,941,98,17,71,83,32
23/03/2011,941,98,17,71,83,33
24/03/2011,941,98,17,71,83,37
25/03/2011,941,98,17,71,83,39
26/03/2011,941,98,17,71,83,38
27/03/2011,941,98,17,71,83,36
28/03/2011,941,98,17,71,83,34
29/03/2011,941,98,17,71,83,32
30/03/2011,941,98,17,71,83,30
31/03/2011,941,98,17,71,83,29
1/04/2011,701,92,18,82,61,28
2/04/2011,701,92,18,82,61,28
3/04/2011,701,92,18,82,61,28
4/04/2011,701,92,18,82,61,28
5/04/2011,701,92,18,82,61,28
6/04/2011,701,92,18,82,61,27
7/04/2011,701,92,18,82,61,27
8/04/2011,701,92,18,82,61,26
9/04/2011,701,92,18,82,61,26
10/04/2011,701,92,18,82,61,26
11/04/2011,701,92,18,82,61,27
12/04/2011,701,92,18,82,61,28
13/04/2011,701,92,18,82,61,28
14/04/2011,701,92,18,82,61,28
15/04/2011,701,92,18,82,61,27
16/04/2011,701,92,18,82,61,26
17/04/2011,701,92,18,82,61,26
18/04/2011,701,92,18,82,61,25
19/04/2011,701,92,18,82,61,25
20/04/2011,701,92,18,82,61,24
21/04/2011,701,92,18,82,61,24
22/04/2011,701,92,18,82,61,24
23/04/2011,701,92,18,82,61,24
24/04/2011,701,92,18,82,61,24
25/04/2011,701,92,18,82,61,23
26/04/2011,701,92,18,82,61,23
27/04/2011,701,92,18,82,61,23
28/04/2011,701,92,18,82,61,22
29/04/2011,701,92,18,82,61,22
30/04/2011,701,92,18,82,61,22
1/05/2011,468,91,18,111,45,22
2/05/2011,468,91,18,111,45,23
3/05/2011,468,91,18,111,45,23
4/05/2011,468,91,18,111,45,24
5/05/2011,468,91,18,111,45,24
6/05/2011,468,91,18,111,45,24
7/05/2011,468,91,18,111,45,24
8/05/2011,468,91,18,111,45,24
9/05/2011,468,91,18,111,45,24
10/05/2011,468,91,18,111,45,24
11/05/2011,468,91,18,111,45,24
12/05/2011,468,91,18,111,45,24
13/05/2011,468,91,18,111,45,25
14/05/2011,468,91,18,111,45,25
15/05/2011,468,91,18,111,45,25
16/05/2011,468,91,18,111,45,25
17/05/2011,468,91,18,111,45,24
18/05/2011,468,91,18,111,45,23
19/05/2011,468,91,18,111,45,22
20/05/2011,468,91,18,111,45,22
21/05/2011,468,91,18,111,45,21
22/05/2011,468,91,18,111,45,23
23/05/2011,468,91,18,111,45,28
24/05/2011,468,91,18,111,45,36
25/05/2011,468,91,18,111,45,49
26/05/2011,468,91,18,111,45,53
27/05/2011,468,91,18,111,45,51
28/05/2011,468,91,18,111,45,47
29/05/2011,468,91,18,111,45,45
30/05/2011,468,91,18,111,45,45
31/05/2011,468,91,18,111,45,44
1/06/2011,553,73,12,66,23,41
2/06/2011,553,73,12,66,23,39
3/06/2011,553,73,12,66,23,37
4/06/2011,553,73,12,66,23,36
5/06/2011,553,73,12,66,23,35
6/06/2011,553,73,12,66,23,37
7/06/2011,553,73,12,66,23,40
8/06/2011,553,73,12,66,23,43
9/06/2011,553,73,12,66,23,48
10/06/2011,553,73,12,66,23,58
11/06/2011,553,73,12,66,23,60
12/06/2011,553,73,12,66,23,56
13/06/2011,553,73,12,66,23,51
14/06/2011,553,73,12,66,23,46
15/06/2011,553,73,12,66,23,42
16/06/2011,553,73,12,66,23,38
17/06/2011,553,73,12,66,23,44
18/06/2011,553,73,12,66,23,47
19/06/2011,553,73,12,66,23,47
20/06/2011,553,73,12,66,23,52
21/06/2011,553,73,12,66,23,128
22/06/2011,553,73,12,66,23,154
23/06/2011,553,73,12,66,23,150
24/06/2011,553,73,12,66,23,152
25/06/2011,553,73,12,66,23,143
26/06/2011,553,73,12,66,23,129
27/06/2011,553,73,12,66,23,116
28/06/2011,553,73,12,66,23,105
29/06/2011,553,73,12,66,23,95
30/06/2011,553,73,12,66,23,86
1/07/2011,157,89,16,44,17,78
2/07/2011,157,89,16,44,17,76
3/07/2011,157,89,16,44,17,105
4/07/2011,157,89,16,44,17,120
5/07/2011,157,89,16,44,17,137
6/07/2011,157,89,16,44,17,182
7/07/2011,157,89,16,44,17,293
8/07/2011,157,89,16,44,17,352
9/07/2011,157,89,16,44,17,370
10/07/2011,157,89,16,44,17,361
11/07/2011,157,89,16,44,17,332
12/07/2011,157,89,16,44,17,296
13/07/2011,157,89,16,44,17,259
14/07/2011,157,89,16,44,17,226
15/07/2011,157,89,16,44,17,196
16/07/2011,157,89,16,44,17,172
17/07/2011,157,89,16,44,17,159
18/07/2011,157,89,16,44,17,149
19/07/2011,157,89,16,44,17,141
20/07/2011,157,89,16,44,17,129
21/07/2011,157,89,16,44,17,116
22/07/2011,157,89,16,44,17,105
23/07/2011,157,89,16,44,17,95
24/07/2011,157,89,16,44,17,89
25/07/2011,157,89,16,44,17,86
26/07/2011,157,89,16,44,17,85
27/07/2011,157,89,16,44,17,82
28/07/2011,157,89,16,44,17,81
29/07/2011,157,89,16,44,17,76
30/07/2011,157,89,16,44,17,79
31/07/2011,157,89,16,44,17,81
1/08/2011,411,88,17,58,19,80
2/08/2011,411,88,17,58,19,73
3/08/2011,411,88,17,58,19,64
4/08/2011,411,88,17,58,19,61
5/08/2011,411,88,17,58,19,255
6/08/2011,411,88,17,58,19,279
7/08/2011,411,88,17,58,19,242
8/08/2011,411,88,17,58,19,206
9/08/2011,411,88,17,58,19,183
10/08/2011,411,88,17,58,19,169
11/08/2011,411,88,17,58,19,160
12/08/2011,411,88,17,58,19,149
13/08/2011,411,88,17,58,19,136
14/08/2011,411,88,17,58,19,125
15/08/2011,411,88,17,58,19,115
16/08/2011,411,88,17,58,19,110
17/08/2011,411,88,17,58,19,364
18/08/2011,411,88,17,58,19,425
19/08/2011,411,88,17,58,19,414
20/08/2011,411,88,17,58,19,383
21/08/2011,411,88,17,58,19,347
22/08/2011,411,88,17,58,19,310
23/08/2011,411,88,17,58,19,271
24/08/2011,411,88,17,58,19,234
25/08/2011,411,88,17,58,19,200
26/08/2011,411,88,17,58,19,172
27/08/2011,411,88,17,58,19,148
28/08/2011,411,88,17,58,19,129
29/08/2011,411,88,17,58,19,113
30/08/2011,411,88,17,58,19,103
31/08/2011,411,88,17,58,19,94
1/09/2011,689,90,18,42,14,86
2/09/2011,689,90,18,42,14,78
3/09/2011,689,90,18,42,14,70
4/09/2011,689,90,18,42,14,67
5/09/2011,689,90,18,42,14,63
6/09/2011,689,90,18,42,14,63
7/09/2011,689,90,18,42,14,65
8/09/2011,689,90,18,42,14,66
9/09/2011,689,90,18,42,14,68
10/09/2011,689,90,18,42,14,70
11/09/2011,689,90,18,42,14,93
12/09/2011,689,90,18,42,14,105
13/09/2011,689,90,18,42,14,106
14/09/2011,689,90,18,42,14,97
15/09/2011,689,90,18,42,14,86
16/09/2011,689,90,18,42,14,74
17/09/2011,689,90,18,42,14,64
18/09/2011,689,90,18,42,14,56
19/09/2011,689,90,18,42,14,50
20/09/2011,689,90,18,42,14,55
21/09/2011,689,90,18,42,14,61
22/09/2011,689,90,18,42,14,61
23/09/2011,689,90,18,42,14,59
24/09/2011,689,90,18,42,14,54
25/09/2011,689,90,18,42,14,50
26/09/2011,689,90,18,42,14,45
27/09/2011,689,90,18,42,14,42
28/09/2011,689,90,18,42,14,45
29/09/2011,689,90,18,42,14,82
30/09/2011,689,90,18,42,14,176
1/10/2011,846,87,18,75,28,415
2/10/2011,846,87,18,75,28,620
3/10/2011,846,87,18,75,28,696
4/10/2011,846,87,18,75,28,667
5/10/2011,846,87,18,75,28,589
6/10/2011,846,87,18,75,28,498
7/10/2011,846,87,18,75,28,413
8/10/2011,846,87,18,75,28,341
9/10/2011,846,87,18,75,28,284
10/10/2011,846,87,18,75,28,238
11/10/2011,846,87,18,75,28,200
12/10/2011,846,87,18,75,28,169
13/10/2011,846,87,18,75,28,144
14/10/2011,846,87,18,75,28,122
15/10/2011,846,87,18,75,28,110
16/10/2011,846,87,18,75,28,101
17/10/2011,846,87,18,75,28,92
18/10/2011,846,87,18,75,28,82
19/10/2011,846,87,18,75,28,73
20/10/2011,846,87,18,75,28,65
21/10/2011,846,87,18,75,28,61
22/10/2011,846,87,18,75,28,60
23/10/2011,846,87,18,75,28,58
24/10/2011,846,87,18,75,28,57
25/10/2011,846,87,18,75,28,56
26/10/2011,846,87,18,75,28,54
27/10/2011,846,87,18,75,28,51
28/10/2011,846,87,18,75,28,47
29/10/2011,846,87,18,75,28,47
30/10/2011,846,87,18,75,28,48
31/10/2011,846,87,18,75,28,46
1/11/2011,1150,103,24,92,36,43
2/11/2011,1150,103,24,92,36,40
3/11/2011,1150,103,24,92,36,37
4/11/2011,1150,103,24,92,36,34
5/11/2011,1150,103,24,92,36,32
6/11/2011,1150,103,24,92,36,30
7/11/2011,1150,103,24,92,36,29
8/11/2011,1150,103,24,92,36,28
9/11/2011,1150,103,24,92,36,28
10/11/2011,1150,103,24,92,36,27
11/11/2011,1150,103,24,92,36,26
12/11/2011,1150,103,24,92,36,25
13/11/2011,1150,103,24,92,36,24
14/11/2011,1150,103,24,92,36,23
15/11/2011,1150,103,24,92,36,22
16/11/2011,1150,103,24,92,36,21
17/11/2011,1150,103,24,92,36,21
18/11/2011,1150,103,24,92,36,20
19/11/2011,1150,103,24,92,36,21
20/11/2011,1150,103,24,92,36,21
21/11/2011,1150,103,24,92,36,21
22/11/2011,1150,103,24,92,36,20
23/11/2011,1150,103,24,92,36,20
24/11/2011,1150,103,24,92,36,19
25/11/2011,1150,103,24,92,36,18
26/11/2011,1150,103,24,92,36,18
27/11/2011,1150,103,24,92,36,18
28/11/2011,1150,103,24,92,36,17
29/11/2011,1150,103,24,92,36,17
30/11/2011,1150,103,24,92,36,16
1/12/2011,1485,107,25,101,21,16
2/12/2011,1485,107,25,101,21,15
3/12/2011,1485,107,25,101,21,14
4/12/2011,1485,107,25,101,21,13
5/12/2011,1485,107,25,101,21,13
6/12/2011,1485,107,25,101,21,12
7/12/2011,1485,107,25,101,21,11
8/12/2011,1485,107,25,101,21,11
9/12/2011,1485,107,25,101,21,11
10/12/2011,1485,107,25,101,21,11
11/12/2011,1485,107,25,101,21,12
12/12/2011,1485,107,25,101,21,12
13/12/2011,1485,107,25,101,21,12
14/12/2011,1485,107,25,101,21,11
15/12/2011,1485,107,25,101,21,11
16/12/2011,1485,107,25,101,21,10
17/12/2011,1485,107,25,101,21,10
18/12/2011,1485,107,25,101,21,15
19/12/2011,1485,107,25,101,21,20
20/12/2011,1485,107,25,101,21,21
21/12/2011,1485,107,25,101,21,20
22/12/2011,1485,107,25,101,21,17
23/12/2011,1485,107,25,101,21,15
24/12/2011,1485,107,25,101,21,12
25/12/2011,1485,107,25,101,21,11
26/12/2011,1485,107,25,101,21,10
27/12/2011,1485,107,25,101,21,9
28/12/2011,1485,107,25,101,21,8
29/12/2011,1485,107,25,101,21,8
30/12/2011,1485,107,25,101,21,7
31/12/2011,1485,107,25,101,21,7
1/01/2012,1742,130,35,60,36,6
2/01/2012,1742,130,35,60,36,6
3/01/2012,1742,130,35,60,36,5
4/01/2012,1742,130,35,60,36,5
5/01/2012,1742,130,35,60,36,5
6/01/2012,1742,130,35,60,36,5
7/01/2012,1742,130,35,60,36,4
8/01/2012,1742,130,35,60,36,4
9/01/2012,1742,130,35,60,36,5
10/01/2012,1742,130,35,60,36,5
11/01/2012,1742,130,35,60,36,5
12/01/2012,1742,130,35,60,36,5
13/01/2012,1742,130,35,60,36,5
14/01/2012,1742,130,35,60,36,5
15/01/2012,1742,130,35,60,36,5
16/01/2012,1742,130,35,60,36,4
17/01/2012,1742,130,35,60,36,4
18/01/2012,1742,130,35,60,36,4
19/01/2012,1742,130,35,60,36,4
20/01/2012,1742,130,35,60,36,4
21/01/2012,1742,130,35,60,36,4
22/01/2012,1742,130,35,60,36,3
23/01/2012,1742,130,35,60,36,3
24/01/2012,1742,130,35,60,36,3
25/01/2012,1742,130,35,60,36,3
26/01/2012,1742,130,35,60,36,3
27/01/2012,1742,130,35,60,36,3
28/01/2012,1742,130,35,60,36,3
29/01/2012,1742,130,35,60,36,3
30/01/2012,1742,130,35,60,36,3
31/01/2012,1742,130,35,60,36,3
1/02/2012,1649,118,43,158,145,3
2/02/2012,1649,118,43,158,145,3
3/02/2012,1649,118,43,158,145,3
4/02/2012,1649,118,43,158,145,3
5/02/2012,1649,118,43,158,145,5
6/02/2012,1649,118,43,158,145,6
7/02/2012,1649,118,43,158,145,7
8/02/2012,1649,118,43,158,145,8
9/02/2012,1649,118,43,158,145,8
10/02/2012,1649,118,43,158,145,7
11/02/2012,1649,118,43,158,145,7
12/02/2012,1649,118,43,158,145,8
13/02/2012,1649,118,43,158,145,7
14/02/2012,1649,118,43,158,145,7
15/02/2012,1649,118,43,158,145,6
16/02/2012,1649,118,43,158,145,5
17/02/2012,1649,118,43,158,145,5
18/02/2012,1649,118,43,158,145,4
19/02/2012,1649,118,43,158,145,4
20/02/2012,1649,118,43,158,145,4
21/02/2012,1649,118,43,158,145,3
22/02/2012,1649,118,43,158,145,3
23/02/2012,1649,118,43,158,145,3
24/02/2012,1649,118,43,158,145,3
25/02/2012,1649,118,43,158,145,3
26/02/2012,1649,118,43,158,145,2
27/02/2012,1649,118,43,158,145,2
28/02/2012,1649,118,43,158,145,2
29/02/2012,1649,118,43,158,145,2
1/03/2012,1007,96,26,138,152,4
2/03/2012,1007,96,26,138,152,7
3/03/2012,1007,96,26,138,152,9
4/03/2012,1007,96,26,138,152,9
5/03/2012,1007,96,26,138,152,9
6/03/2012,1007,96,26,138,152,8
7/03/2012,1007,96,26,138,152,8
8/03/2012,1007,96,26,138,152,7
9/03/2012,1007,96,26,138,152,7
10/03/2012,1007,96,26,138,152,6
11/03/2012,1007,96,26,138,152,6
12/03/2012,1007,96,26,138,152,5
13/03/2012,1007,96,26,138,152,5
14/03/2012,1007,96,26,138,152,5
15/03/2012,1007,96,26,138,152,6
16/03/2012,1007,96,26,138,152,7
17/03/2012,1007,96,26,138,152,8
18/03/2012,1007,96,26,138,152,8
19/03/2012,1007,96,26,138,152,7
20/03/2012,1007,96,26,138,152,7
21/03/2012,1007,96,26,138,152,8
22/03/2012,1007,96,26,138,152,9
23/03/2012,1007,96,26,138,152,10
24/03/2012,1007,96,26,138,152,10
25/03/2012,1007,96,26,138,152,9
26/03/2012,1007,96,26,138,152,9
27/03/2012,1007,96,26,138,152,8
28/03/2012,1007,96,26,138,152,7
29/03/2012,1007,96,26,138,152,6
30/03/2012,1007,96,26,138,152,6
31/03/2012,1007,96,26,138,152,5
1/04/2012,840,101,24,136,104,5
2/04/2012,840,101,24,136,104,5
3/04/2012,840,101,24,136,104,5
4/04/2012,840,101,24,136,104,6
5/04/2012,840,101,24,136,104,6
6/04/2012,840,101,24,136,104,6
7/04/2012,840,101,24,136,104,6
8/04/2012,840,101,24,136,104,7
9/04/2012,840,101,24,136,104,7
10/04/2012,840,101,24,136,104,7
11/04/2012,840,101,24,136,104,8
12/04/2012,840,101,24,136,104,8
13/04/2012,840,101,24,136,104,8
14/04/2012,840,101,24,136,104,7
15/04/2012,840,101,24,136,104,7
16/04/2012,840,101,24,136,104,7
17/04/2012,840,101,24,136,104,7
18/04/2012,840,101,24,136,104,7
19/04/2012,840,101,24,136,104,7
20/04/2012,840,101,24,136,104,6
21/04/2012,840,101,24,136,104,6
22/04/2012,840,101,24,136,104,7
23/04/2012,840,101,24,136,104,11
24/04/2012,840,101,24,136,104,14
25/04/2012,840,101,24,136,104,16
26/04/2012,840,101,24,136,104,16
27/04/2012,840,101,24,136,104,15
28/04/2012,840,101,24,136,104,14
29/04/2012,840,101,24,136,104,13
30/04/2012,840,101,24,136,104,12
1/05/2012,362,87,22,53,39,11
2/05/2012,362,87,22,53,39,12
3/05/2012,362,87,22,53,39,13
4/05/2012,362,87,22,53,39,14
5/05/2012,362,87,22,53,39,14
6/05/2012,362,87,22,53,39,13
7/05/2012,362,87,22,53,39,13
8/05/2012,362,87,22,53,39,12
9/05/2012,362,87,22,53,39,12
10/05/2012,362,87,22,53,39,11
11/05/2012,362,87,22,53,39,11
12/05/2012,362,87,22,53,39,10
13/05/2012,362,87,22,53,39,10
14/05/2012,362,87,22,53,39,10
15/05/2012,362,87,22,53,39,10
16/05/2012,362,87,22,53,39,10
17/05/2012,362,87,22,53,39,10
18/05/2012,362,87,22,53,39,9
19/05/2012,362,87,22,53,39,9
20/05/2012,362,87,22,53,39,9
21/05/2012,362,87,22,53,39,9
22/05/2012,362,87,22,53,39,9
23/05/2012,362,87,22,53,39,9
24/05/2012,362,87,22,53,39,22
25/05/2012,362,87,22,53,39,56
26/05/2012,362,87,22,53,39,71
27/05/2012,362,87,22,53,39,70
28/05/2012,362,87,22,53,39,61
29/05/2012,362,87,22,53,39,54
30/05/2012,362,87,22,53,39,59
31/05/2012,362,87,22,53,39,59
1/06/2012,399,75,19,47,42,55
2/06/2012,399,75,19,47,42,50
3/06/2012,399,75,19,47,42,48
4/06/2012,399,75,19,47,42,131
5/06/2012,399,75,19,47,42,495
6/06/2012,399,75,19,47,42,610
7/06/2012,399,75,19,47,42,561
8/06/2012,399,75,19,47,42,474
9/06/2012,399,75,19,47,42,392
10/06/2012,399,75,19,47,42,317
11/06/2012,399,75,19,47,42,258
12/06/2012,399,75,19,47,42,212
13/06/2012,399,75,19,47,42,178
14/06/2012,399,75,19,47,42,177
15/06/2012,399,75,19,47,42,190
16/06/2012,399,75,19,47,42,183
17/06/2012,399,75,19,47,42,170
18/06/2012,399,75,19,47,42,169
19/06/2012,399,75,19,47,42,180
20/06/2012,399,75,19,47,42,173
21/06/2012,399,75,19,47,42,1983
22/06/2012,399,75,19,47,42,3965
23/06/2012,399,75,19,47,42,3834
24/06/2012,399,75,19,47,42,3058
25/06/2012,399,75,19,47,42,2310
26/06/2012,399,75,19,47,42,1698
27/06/2012,399,75,19,47,42,1249
28/06/2012,399,75,19,47,42,938
